60,0.5
-
64,0.25
62,0.125
62,0.5
0,0.125
64,0.25
62,0.125
62,0.25
64,0.25
0,0.125
60,0.1875
62,0.1875
59,0.125
60,0.1875
62,0.1875
59,0.125
60,0.0625
59,0.0625
57,0.375
64,0.1875
62,0.1875
60,0.125
59,0.1875
60,0.1875
60,0.5
0,0.125
59,0.1875
60,0.1875
60,0.375
62,0.0625
60,0.125
60,0.0625
59,0.1875
60,0.1875
60,1.125
-
64,0.25
60,0.125
62,0.0625
60,0.25
0,0.1875
55,0.125
57,0.125
60,0.125
60,0.125
62,0.0625
63,0.0625
62,0.125
62,0.125
60,0.125
62,0.0625
60,0.25
63,0.0625
64,0.0625
62,0.0625
60,0.125
62,0.125
60,0.125
60,0.25
60,0.0625
60,0.125
60,0.1875
64,0.125
64,0.125
62,0.125
62,0.25
64,0.25
60,0.125
62,0.0625
62,0.1875
60,0.125
0,0.0625
55,0.0625
55,0.125
57,0.125
60,0.125
60,0.125
62,0.0625
63,0.0625
62,0.125
62,0.125
60,0.125
62,0.0625
60,0.25
60,0.125
60,0.0625
60,0.0625
60,0.0625
60,0.125
62,0.0625
64,0.1875
60,0.0625
60,0.0625
60,0.0625
60,0.0625
60,0.0625
60,0.1875
62,0.125
64,0.125
59,0.125
59,0.125
62,0.125
-
76,0.25
74,0.125
72,0.0625
69,0.25
72,0.125
72,0.0625
72,0.0625
72,0.0625
74,0.125
74,0.125
0,0.125
72,0.125
74,0.125
74,0.0625
74,0.125
72,0.0625
72,0.125
74,0.0625
75,0.0625
74,0.125
74,0.125
72,0.0625
69,0.25
72,0.125
72,0.0625
72,0.0625
72,0.0625
71,0.125
71,0.125
0,0.0625
67,0.0625
71,0.0625
69,0.1875
0,0.375
81,0.5
84,0.0625
81,0.0625
84,0.125
81,0.25
81,0.5
86,0.0625
81,0.0625
86,0.125
81,0.125
84,0.125
81,0.5
84,0.0625
81,0.0625
84,0.125
81,0.25
-
0,0.875
64,0.0625
64,0.0625
62,0.125
64,0.25
0,0.25
67,0.1875
64,0.125
64,0.125
62,0.25
60,0.0625
60,0.25
57,0.125
0,0.125
64,0.0625
64,0.0625
62,0.125
64,0.25
0,0.25
67,0.3125
69,0.0625
67,0.125
64,0.0625
62,0.1875
57,0.25
0,0.25
64,0.0625
64,0.0625
67,0.0625
64,0.125
62,0.0625
60,0.0625
62,0.25
60,0.1875
0,0.125
64,0.0625
64,0.0625
67,0.0625
64,0.125
62,0.0625
60,0.0625
62,0.25
60,0.1875
0,0.125
64,0.0625
64,0.0625
67,0.0625
64,0.125
62,0.0625
60,0.0625
62,0.3125
60,0.0625
59,0.0625
57,0.0625
55,0.0625
55,0.0625
55,0.0625
57,0.125
55,0.1875
52,0.0625
53,0.375
-
0,0.0625
60,0.0625
60,0.0625
60,0.125
60,0.125
59,0.125
55,0.0625
0,0.125
59,0.0625
59,0.0625
59,0.0625
60,0.125
57,0.4375
57,0.25
57,0.125
59,0.125
60,0.0625
55,0.125
55,0.125
60,0.125
59,0.125
55,0.125
0,0.125
59,0.0625
60,0.125
57,0.5
60,0.25
64,0.125
64,0.125
64,0.125
64,0.125
0,0.0625
67,0.125
64,0.125
62,0.0625
0,0.125
65,0.0625
64,0.0625
62,0.0625
60,0.0625
64,0.0625
64,0.25
64,0.125
62,0.0625
57,0.25
60,0.0625
60,0.125
60,0.0625
60,0.1875
55,0.0625
55,0.1875
55,0.0625
57,0.0625
55,0.125
55,0.0625
57,0.1875
57,0.125
57,0.4375
57,0.125
0,0.125
60,0.0625
60,0.125
60,0.0625
60,0.1875
55,0.0625
55,0.1875
55,0.0625
55,0.0625
53,0.125
52,0.0625
52,0.125
48,0.0625
48,0.125
48,0.3125
0,0.125
52,0.25
-
67,0.25
67,0.25
67,0.25
67,0.25
0,0.25
67,0.25
64,0.25
67,0.25
64,0.25
67,0.25
64,0.25
67,0.25
65,0.25
60,0.25
57,0.25
0,0.25
64,0.25
65,0.25
64,0.25
65,0.25
67,0.5
60,0.25
62,0.75
0,0.25
60,0.25
67,0.25
67,0.25
67,0.25
67,0.25
64,0.25
0,0.25
60,0.25
60,0.25
67,0.25
67,0.25
67,0.25
69,0.25
64,0.25
0,0.25
64,0.25
65,0.25
64,0.5
60,0.25
62,0.75
0,0.5
67,0.25
67,0.25
67,0.25
67,0.25
0,0.25
67,0.25
64,0.25
67,0.25
64,0.25
67,0.25
64,0.25
67,0.25
65,0.25
60,0.25
57,0.25
0,0.25
64,0.25
64,0.0625
62,0.0625
60,0.125
59,0.25
60,0.25
57,0.25
55,0.25
0,0.5
64,0.25
64,0.25
62,0.0625
63,0.0625
62,1.125
60,0.125
64,0.0625
62,0.0625
64,0.75
60,0.25
-
0,0.375
64,0.125
67,0.125
64,0.125
67,0.125
64,0.125
69,0.75
69,0.125
67,0.375
0,0.25
67,0.125
64,0.125
67,0.125
64,0.125
69,0.75
71,0.125
67,0.375
0,0.125
64,0.125
67,0.125
64,0.125
67,0.125
64,0.125
69,0.625
69,0.125
71,0.125
67,0.375
0,0.375
64,0.125
64,0.125
65,0.25
65,0.125
0,0.375
64,0.125
64,0.125
65,0.125
64,0.125
62,0.125
60,0.5
-
60,0.1875
59,0.1875
60,0.1875
57,0.1875
60,0.125
59,0.125
60,0.1875
59,0.1875
60,0.1875
57,0.1875
60,0.125
62,0.125
60,0.1875
59,0.1875
60,0.1875
57,0.1875
60,0.125
59,0.125
60,0.1875
59,0.1875
60,0.1875
57,0.1875
64,0.125
62,0.125
-
0,0.5625
67,0.0625
67,0.125
72,0.125
71,0.0625
67,0.9375
67,0.0625
64,0.0625
67,0.0625
67,0.3125
69,0.125
0,0.0625
67,0.0625
67,0.125
72,0.125
71,0.0625
69,0.125
70,0.0625
69,0.125
67,0.625
67,0.0625
64,0.0625
67,0.125
67,0.125
69,0.125
64,0.125
0,0.125
60,0.0625
60,0.0625
72,0.125
71,0.0625
67,0.9375
67,0.0625
64,0.0625
67,0.125
67,0.125
64,0.125
69,0.25
0,0.25
69,0.125
70,0.125
69,0.125
67,0.125
69,0.375
69,0.125
69,0.0625
67,0.8125
-
60,0.125
72,0.125
67,0.125
60,0.125
72,0.25
60,0.125
71,0.25
60,0.125
71,0.25
67,0.25
64,0.25
60,0.125
72,0.125
67,0.125
60,0.125
72,0.25
60,0.125
74,0.25
60,0.125
74,0.25
72,0.25
79,0.25
60,0.125
72,0.125
67,0.125
60,0.125
72,0.25
60,0.125
71,0.25
60,0.125
71,0.25
67,0.25
64,0.25
60,0.125
72,0.125
67,0.125
60,0.125
72,0.25
60,0.125
74,0.25
60,0.125
74,0.25
72,0.25
79,0.25
-
62,0.25
62,0.25
64,0.125
65,0.125
64,0.125
65,0.25
60,0.25
60,0.125
64,0.125
65,0.125
64,0.125
65,0.25
60,0.25
60,0.125
64,0.125
65,0.125
64,0.125
62,1.125
62,0.25
62,0.25
64,0.125
65,0.125
64,0.125
65,0.25
60,0.25
60,0.125
64,0.125
65,0.125
64,0.125
65,0.25
60,0.25
60,0.125
64,0.125
65,0.125
64,0.125
62,0.875
-
64,0.25
0,0.375
64,0.125
60,0.125
62,0.25
0,0.5
62,0.125
60,0.125
62,0.25
0,0.5
62,0.125
60,0.125
57,0.25
0,0.625
55,0.25
64,0.375
0,0.25
64,0.125
60,0.125
62,0.25
0,0.5
62,0.125
60,0.125
62,0.375
0,0.375
64,0.125
60,0.125
57,0.25
0,0.625
55,0.25
64,0.25
0,0.375
64,0.125
60,0.125
62,0.25
0,0.5
62,0.125
60,0.125
62,0.25
0,0.5
64,0.125
60,0.125
57,0.25
0,0.5
55,0.125
55,0.125
64,0.375
0,0.5
60,0.125
62,0.375
60,0.125
62,0.375
60,0.125
62,0.875
62,0.0625
60,0.0625
57,0.5
0,0.25
55,0.125
55,0.125
59,0.125
-
0,0.125
76,0.125
76,0.125
76,0.125
74,0.125
76,0.125
74,0.125
76,0.125
79,0.125
76,0.125
74,0.25
76,0.25
0,0.125
76,0.125
76,0.125
76,0.125
76,0.125
76,0.125
76,0.125
76,0.125
74,0.125
72,0.125
74,0.125
72,0.125
76,0.25
0,0.375
76,0.125
74,0.125
72,0.125
69,0.125
67,0.125
69,0.25
69,0.125
69,0.125
71,0.125
69,0.125
67,0.125
64,0.125
67,0.25
69,0.25
72,0.125
69,0.125
0,0.5
69,0.25
71,0.125
67,0.125
-
64,0.25
64,0.25
64,0.25
60,0.25
64,0.375
60,0.375
64,0.5
0,1.5
60,0.25
64,0.5
64,0.5
64,0.375
60,0.375
64,0.5
0,1.0
60,0.25
64,0.25
67,0.25
69,0.5
69,0.5
67,0.125
64,0.25
67,0.25
0,0.625
67,0.375
67,0.375
62,0.25
62,0.125
62,0.25
0,0.375
64,0.5
64,0.5
62,0.375
60,0.375
60,0.25
-
72,0.375
69,0.875
72,0.125
72,0.125
71,0.125
71,0.375
69,0.375
65,0.625
67,0.375
0,0.25
71,0.125
71,0.125
71,0.125
72,0.375
69,0.75
69,0.125
72,0.125
72,0.125
71,0.125
71,0.375
69,0.375
65,0.625
67,0.375
0,0.125
64,0.125
62,0.25
-
72,0.25
72,0.25
72,0.125
72,0.125
72,0.125
69,0.125
71,0.25
71,0.125
69,0.125
69,0.25
0,0.125
72,0.25
72,0.125
72,0.125
72,0.125
72,0.125
69,0.125
69,0.125
69,0.125
71,0.25
69,0.125
69,0.1875
66,0.0625
64,0.125
0,0.125
72,0.25
72,0.125
72,0.125
69,0.125
72,0.25
0,0.125
71,0.25
71,0.125
71,0.125
69,0.125
69,0.125
0,0.125
64,0.125
0,0.125
71,0.25
69,0.125
69,0.375
72,0.25
71,0.375
69,0.375
67,0.125
69,0.125
-
0,0.25
69,0.25
69,0.25
69,0.25
69,0.25
69,0.25
69,0.25
68,0.25
69,0.25
71,0.25
0,0.5
72,0.25
74,0.25
76,0.25
74,0.0625
76,0.9375
74,0.125
72,0.125
74,0.125
72,0.5
0,0.375
76,0.25
77,0.25
76,0.25
77,0.25
76,0.25
77,0.25
76,0.25
-
0,0.25
62,0.25
62,0.125
60,0.125
62,0.125
64,0.375
60,0.125
57,0.375
0,0.5
62,0.125
62,0.125
62,0.125
60,0.125
62,0.125
64,0.375
60,0.125
57,0.375
0,0.375
60,0.125
60,0.125
60,0.125
67,0.125
65,0.125
64,0.125
64,0.125
64,0.25
60,0.125
57,0.375
0,0.375
60,0.125
60,0.125
60,0.125
67,0.125
65,0.125
64,0.125
64,0.125
64,0.25
60,0.125
57,0.375
0,0.375
64,0.125
62,0.0625
60,0.0625
57,0.125
62,0.25
60,0.125
62,0.125
64,0.25
64,0.25
64,0.25
60,0.125
62,0.5625
64,0.1875
0,0.125
60,0.125
60,0.125
67,0.125
67,0.125
67,0.25
68,0.25
64,0.125
62,0.1875
60,0.0625
57,0.375
62,0.125
62,0.125
60,0.125
64,0.25
62,0.125
60,0.125
62,0.125
60,0.0625
57,0.125
57,0.3125
0,0.125
62,0.125
62,0.125
62,0.125
62,0.125
60,0.125
64,0.25
-
0,0.25
62,0.25
62,0.125
60,0.125
62,0.125
64,0.375
60,0.125
57,0.375
0,0.5
62,0.125
62,0.125
62,0.125
60,0.125
62,0.125
64,0.375
60,0.125
57,0.375
0,0.375
60,0.125
60,0.125
60,0.125
67,0.125
65,0.125
64,0.125
64,0.125
64,0.25
60,0.125
57,0.375
0,0.375
60,0.125
60,0.125
60,0.125
67,0.125
65,0.125
64,0.125
64,0.125
64,0.25
60,0.125
57,0.375
0,0.375
64,0.125
62,0.0625
60,0.0625
57,0.125
62,0.25
60,0.125
62,0.125
64,0.25
64,0.25
64,0.25
60,0.125
62,0.5625
64,0.1875
0,0.125
60,0.125
60,0.125
67,0.125
67,0.125
67,0.25
68,0.25
64,0.125
62,0.1875
60,0.0625
57,0.375
62,0.125
62,0.125
60,0.125
64,0.25
62,0.125
60,0.125
62,0.125
60,0.0625
57,0.125
57,0.3125
0,0.125
62,0.125
62,0.125
62,0.125
62,0.125
60,0.125
64,0.25
-
